# LongMsgKAT_0.txt
# Algorithm Name: Keccak
# Principal Submitter: The Keccak Team (Guido Bertoni, Joan Daemen, Michaël Peeters and Gilles Van Assche)

Msg = 41E003ED79AD9B3925FA2FC6CA2C75EA191FE953D862873AA7BD17AE7E2E7242981015F05935DC21C20FFC2F417A0905B991778D7E3215BE2A37BB9C8729F37555C307D61A74946034E3EAFEC4A8D80D48D60D66D9E3C042D9B7A366E801F4089E54601EBB6E02302FA41253C3385CB34FE1E54D245D7731D3EED6FC1875BAB53DF9CF6DAFD448DE90B6429EBB4B8E16C059F3104CFAF204A803E36A3484C8B8CDB5BFBE45551B3118643959F1A2B6785E432284446CD4796CD3A989E52EB4D42DEA21EE4FCDC4EB07CF889FECFDC0417AB8B13DDC49617B94AE734FB64C9E0BB73FB2B598467384B08B3114976FBC78AA4F0AE25B47FB41E0BCEA4C747D3ED7E11163F23D792B8D4ACA0E88CD7E8CBE604C2BD54678F0C57B239A617BBECDF0C223603893D45E0C604FF9C45C532069FDC10D0763BC72561C54CC14F9C2C75AC669ECED747A57F3BA122E2CC6ABEC5DEBC707CEB730089A93AA7C17D2EFDC9952E1562A43CAB0B97D5B028C8A66CF85126892FCC8D7EAA6EFFA9C29616532789A67320C66993D1DA789960ADB8555DACADB77435DFE1C10A50C04D1257A42882335C22C36488C4E724C3D90E396DF05C5C56E55173C0E1D22647FE6C91D859A4B1146E5486446F4E55D155000516DACEF5695BA2BB2D7C5CAC171D6CA363C8BF757D7ACF2FEFDBA960BF59E40EDDBAFF626C10FF1F738CE798B44A016B73C7C8F0C407C3088AC394D79ED2416A31AAA6A09E5AA2E8087A848845C3BEBDF46B39F7E379D450916B6670A44529A332A88754362A688B881A45E3C96AC66F7ECF5C1A62CCCD937E8E71A5AD1AD1847E1BD3F756BCA89DAC3BCB6B78C7C23EC108FDBEE5C61FBDC40895643F13F198260CB09F17049D5338ECF1882981AD7BADC2A0873567D12E8CA239F9A7A60484A6FE29C4A425C9805383B54657164E793EE9D02169438001E0EFBC3A88E0E133FFA053155B3188B6A28FD99341E908D8704D6BEBC51654D6D701E71230056C352B333FEB6958E280E22F3547EF8A2B8DF06AED027CA9DC42C8D5A441BF407F4F40AC7DDC6A2C5CE0F022F35878D12614BB6468C2832642E2A91B21239AF1F0A08F6E8D0C747E2010E7FC084F963562855F09A3DB84F84131D749C06AD8019F5182281695B03080597C0633B8AFE8CE369C1CCB2A37B7454551BFDCC084EA7943DD92DCE6205508BB0AB806CE0626F0C887090AE7156A4F291F4FB44E124434FCE972A241D898C68721FFD9983340192AB6B991FEEED7C5D0C6E46DEF613125D6F987218B626FC10AAB857A0BC97FB6B173F7383D244222F67445E44180E442617B5B6CDDA3E96B5C7729CC912D5CAC8B4633B06714DA58EAA7D792B4DBD931BF7F5A3F2BB6619EBB4E6FBE8313F6A422F3ECE9EBABA535F6C64154B12194E072EA044BBFDDEB58A4D148F67C0AB8F57D3A3543A0BBE09A074543259BFAB4598E645480E94E6B9CC9E521B3588906DF2AAB6967E65EB9FB0880132EF32500404584896BF112C908A167C6C49E370619E5DC8842A80A48181B18B5B94EB03C17FB239766299F8FD488E020E08641AC321E03B88B0F60D8D1AF328E3186902AD8BC338D9074634F4F5797B65DF6915C3EF8CAE1B16EBC9C7B398E818F795E3275ADABBCD6ABA72B4C35FAB22E70CA6F57631E7427C32106499A88EF984BA0BCB2BB9FA998CDE7CBA04855117DCF6DF188A48F58B54FFF79E00DEB2BF83700D7B689316127681ADA98DAA8A0D5434EA4E287305B295BE7FF3471D9F73DBE9288A6B48EADDE7B530AB870494C5DD982B04BA5B15862757B35388A11A7122743E82077DD3D0DBD9982C1A1311CB758664B1A1ED0131269E8C176ABC23D9AD8C3F60F0F5A462DD0C16FB8EA2612B4F36D6B4CD3B00057B613468EB0FB3B515724A2793CB51D9D9FDFE932E6CCBD4EDF342A0FEC6DC7680629ED70BC72B61B1F3E7F4CDAEB742D508B279F8BE015610BF85D74B633F60E64464D70BBC2C9E839A3D6D64168E15B525E180B7E8A020E7D2A7F99AACE81CF6339296E54E1A922CBB431EB572E9E8558A6638853DDE9677D0D83F22515D18F10989810D6F78D273C871CB4A6A600C7F54D5FEE6BF24B53252B9EC0356E9938602B511DE1F79CAC55EB4E530C76661548E21257EA625C1BCA015172552D3A8073CFBFA18DF1029FC657F3B50B99484EF4C7468C9D9873ABFAC674E2B9041F8EFFA1949CD3F1630097205B7C554D3607F782F46992A7504DDD50B41961121B9D17E45449B053446F3CDD8E7FB56302568E97107763D9CFC8270942B09C4D32D5DF0854B8E44B09DD5EDD70C55B3A368A29593C31B010B5F9B9F46B6624F3A79F4BBBF542305280EB8CF7F7768D96A8EB7BF632C78D4B38070DF45E401FA3528F1E641714AFF7B2FA1A41F65B31AEA318D0B3EC0E3F8B60F86CED9D45AE32FCEB0
Squeezed = 621872B8996753479A2E2925D9A2A0AD7E5EF1554C2E5CEC6662470BB83A0C5C31616BBD1542FED61BE18E179ED409D25BF721F83CCB8692E701BAEB0B5F242B5B80FFD37CF54EE8FB4A2A0E897EBF6A9BF87A5B78AD56A799DED4558C582451F1EF941F337C42224056F9D775758055886326E3F0BB5C3DC25B29E18576E6E53343C9833631C865B396B4088DBD61670D2C3806641E6526BE2CBB6480D20395FEFC7D2B4F7893EB832DF23672E07C60F5AC08DF9CA54316D7A7452F00D8585464F3982298B7C47C341726EB74934C5CDF1CAE87E3FD436A57E84B19F384846B7BA4E4419FC04A788F34FC24B873685C3DCA1FB90F67762EFFE4D4103E178E9EE7D0554273EDD9E8A4CA72F3B9882A6B2CFAE11ED0E51A7163390904DAE08413A8DD38FE3562C09DCC0231E131D192F977912F3A20D86200731DD861F097DE1C51E0E68C1CD1EA9D0774EB0708B45D6E428E885EB689773452576A78165D0BD9241645EEC9EC53259F0133371EF3EF302C8DF38D6A871DAA80460E571CBF511BA0812FF7C121999205841F096C2417F42FF16A6AA966497E4E4A943BBE67786FA648C2826CF9E3F43E3C3D030ED2107E776C815E09634D598FC36854875F7C39BB28685F3FAF09A88342341F7CE4F19EF38A68F8C6C4609E6BFA55B3B53FEA4001FC2DDC8D5DEE7449B1C73514BD8F5D3F5AED5A1970DD6EA2B7DCB3DFF24525
Len = 13892
Msg = 1F077F1CB4D95DF70DF7CAC550EDAB6E5BB47AD6DFB228066D8943A5049E1D1CFBC2D30CE9AB1A541A9E891E4234272E6CD4292700748707DC7B94DA4F87A02DAFA1C597DED227D8B69F528C0E59DE196E7F893C22FFD75A031C035F0ACBB74A35DD43DC169BA620AEA54E5AC3B338457C406D6E09844C77852A0A90E5220BD4BB9019C7FCDCCC492096BA386995E53EA9CE4A28CEB9E3C96F18A955C2E21540694C30761C977D30C7AA43D9A9C1BA5D4EDE5E15B62F72565E7823242D4F486827D740CD82BCCBF650132A21EEAD1C7E78B89762E1995CAB9CAFF1C2ADDACFD5B2F06BDF61E3C09C8568FF0D434DBC74A023950275445AF13F827F27E2D0690874296816344C14E3B9E781FD01C5F936144B8DE58242730FB642F33EC65DA6DCE8E2E30355F4A75C31FE268ADCC643D3513538D317B818C58503477CC645CCBCD60E04295E821EB5A965E19E9EECA2EFB9AE528483690ECBE1003B62EFA168076A5E7C4FED5B667812B04F2490FAA7440F57CD068347BEDEE6089040B019D9F3E27E742D09871F94CB7D1E89367388FD775A4E5257CA7AAF83AC6A5B37DDA4411CE5370C1A8DBE73C4058984CC97EDDF808470DA15F73565621372171D3EFAC236E23E20DC04DB56510C2E4B791159476C2FA2B394810C4DEA1ECA31ACEF0F9198AA03024DE8F8F3D3AD80B866FDC89F1234DC1022E9EABF55865F4F893D41A9B7E6F06E57B759E79C7A47656219E9E30E3EAB9B50BC120BE688329D689234739A278DA623A04B95E4FE95925018954B4EAC1A460398E5BFA0E8ED134F44A11A341A4600EBC3636FDF9F81EEE70D1CF356932E30A96F14984D39440968C450165871C4BD45F43BA251B78D87FC3A8A297B8FDF66BDE59494AD519D63E37E46C60864ED2E4EC04100CBA22C1E52C05D365333E55D20F4CF0A4B8181FCD35ED26DD0A6A3FD5C888BC7452FE66A2B5814C6BB1F6F7E0876618E3190CF282E6765B17615EA879F15A248C45B1E89BD7045F430ED46F0F452162AB69F1051C0C18A5C1D8B7BCA3094BA713A1E441713EE257C4EB5DA7C4D25067CDD01752642140E2C3BE9C7F8ECBF2903B4FC9A1E1583F003EBC3C515D1E564281AEED62BBE21D1EFA02E0543BA5CF6559290B8FE97AB0D522E4E5CFC42257373BABFAE6D3D71A3B30970D8D22FFD9D25F7FA8337A178CD7BFE646DDFAC764665FA662622ED04A8B4961610669276B9BBBE6B9E5D7176B51A41ADC8B09531995D3B03F98A54EA06F50225EFC27ECCBD47DAEAD7FB367F8DD9947BE492549B535C7D6E115C61C9EECEA47313173C328F063848B487C42CD8943D4D7712B1222334B1219816B5D156D77E82EE37A3649523C62C37590A503EABB87D14D81AFA0B2F947455DD54565D207E9A62B8E3DEE9D78785264D65E008BBE53684A840356A87B9B75F680E7A95A868CA87331A1606D0A5166EBF87D201248A08A22937EC85395B5091F8174ABC5AAFCA97E8BD4BB329009B4B90C25197F4749B393F27E0EAE5A125365D90DB31EE529AFE39F1A18C77F30C2960F65D985EC22DB0A335BEF05CB4B8FA9AD8D81AF21D455D5B85A6CCB2D0B4D862E7D4E24B14950D6BE7A75862AF805CEBCC1421599BD53AAF4D03BB077D9B4A4F9844BCD64BCAE8BE00EE302E51950085B736E6EA7C787AFA2F17C4C79B4B971BBAF668C6A3894914855C7B5D74137CB0516514673B1FA76AAA43D39296DC810B328C733B2D78E0ACD91E73D2F87C0407B3254C6B1FCBE7D9DA71E50A739B83CF2F2B5174B03EBC1152CD71F43C7B4D008C7A3098D67B48556C3008B31CD46A093C763407D10962A64CDEF0AB94F825B9756D3FF0CB67E15280B8BFF9D34AB3782A80DC7909B0DDE71D920394C89EF22E386E3B25E4054AFB4602E635517D31E6560DF5B8C96246F23099A23E41C3DD12A620965CC4A86A21942EB25F8E6D6262873773C7137E77914665F630F96E862BB2DB5FDF6E67E307C1A418191C4D1B9C9864765CC456F7B01A5ED464E32D5E1A489A83FE4C3DA5714B2CC02FA58A722C1B03BB2663619872F3FFD8B1E71F1CBD8C5EBD455D1A3D3D67FD3BBBB96E583633AB8E94FB611C265A2BAF6747E08475C821AF4590EA15AEA0D576741DB107F56FF3D44C485F7FDAA7423B334D61FD412CCD4A2FDF27BB99D1BC074B9305E56CE997063BEA3AABB3E51B8C5CFF6EF93452FD000110BDD86F6DA7BCD1E1702A3E9EE243B1EDE5F8DBB77F1E1DD5DB9E3B878A0D9827027A160AE94FCB896E4CF7DD6018EF9D8A453C63E7687371B75F068752BFDB6FF44E1207629007D0A44E58E7759228D3AFEF776396FD9E8C062A56C1AA7B8A0BCDC96E529B89C9DFF65CAC9803F60C8E0FF06D9AC456583653F50574389A31946B859774AC97D01233AA609C17F306F793C15B0E46409EC08AB2CD887157DF23F521E7D59B9CDE90
Squeezed = 3A453D53A61343AB11D1A45C4C77C88B850CA46E0E43045A2449380DDAD4C357F4EF9D4E6548C72F72CF82322C1A67B0FFF5385F0E1DB4622E5F6EB6E5F93CB06C2E54847743F5F2A1F94A57DA2A227BB6633C5D7453DEFBDD34A150A6E61443E715037FA9B02988C9E7D1FF6CBCE3F8D45EA66214C44841BF7CF922ADF67C00E5B9BBD8CF680ACEB9F95C835999F0F1A6A58F8C35560ECD797E94F3BB61542C712EB1E13CF53CBF651820EA7AF8F5AB5FA5C14FFD0E67DCD856554F914C3096B6B97C83114D52CE10A7896B818ED3C08A093D46D23DD227C1CBEB5E7198106747E2821108ECE45A3CB899D32623CEF39BC57F4387EB50E537004370ED2A6F0AEDD9C11B6B393CB5AB1FBFD29F8986A503F284F8BA00982814EDCEC36EBCD09E1AB99909ADD369C3A3E1E2655E46E198049201989CE6E0EAB09B6A1DF202B39F87F1A432080287CB328B9F51894D4AD109FB493ED5A684C5AE84E574B2834C63980829D92A7198B86E42F52021BB5B2288B4E3E61E8F53E0C7860ED975C42D84C74E45049B6378F9213F812089B414D4719884A40F01B5984F20018D4C312BFDBB3EEA23408CB383022FCD2307F61F81D2549AA690932FF18D72C29899591B9BAB9CBC7B30561D3F4574A8B8DDC52AD35FE0D296371D068B969C8CAC6476C21F3D1B46C9FAD4DCC91FD462FAD13F0AB92AF535442160E70C5479A3ADDDCE6290
Len = 13955
Msg = 688E56B8B5B49FC0AC315B93A4F6E3E0635A99F1F442EDB75D422D026C1373DFD330B6AE15D479CCCC7E211291C65C7D2830ADF19DE8549879E20480C22C0D779E35FBB8164DA97E628E4BFC34F8C0FFA4AE07EECF141462D1C2555DB8244311C33DF4C52DEDB17287D9426C15B6D24DE878BA7002BC55BABDE8F33FF76A5FDB863539640584043E50FBB3369AFAAF6C82E8126B433B16721CE7FDA56E586DEF5F8C139402344C12730F7F9C5141382E2A1776797C76DC22E0AEE9EE58F0A020D1E08C66E8E1890234C21CB50B87111479685F87D9960BB55FC3034687A5F947CFB3066EF38298DB9B8F906FCC13C952B31662575914D3710EEE735417388ADF5F6F54B4F7764D323E9AB02FCEB1DB6ED08C0C4C143032E0AB1BACEC2D2E4B0E866598165FB402B9A85DA8A5BA19156E1C7A300CA346511183663C4EFB9A03FC7208B385C6843A1FEA5AE266DF45ECEC8716F8B056F071102BC6244CB1F9EEAF7B6425E0F610225F4ED020F76B995A7FC60E67DB3DDF0BE1FE348E821C3313DE4B49D8AB21E7E2D41B9D694AB6757353E91A1B7DDB400B27955A26CD91B26A1392044DFA21D84E6D72616CB5E23E6C6CFA96881CAC464E350B80DA8FDEE8B51BC8E4938DE3EC82F1763117022B2C14555C0E2B09B43168068060DEA8C9ACEE32BEED5F5AD4BF71E8DE0DD86AAA1027BB3E18F5E73651BBEF774CB531D8F9B29EDB478738A0A26A0575EFA1A0390DFCD0283C2F59D6B26CF36736134B7FB5CF31737996C60B82811076A9D3B27774C65CBB302E8D087DBE57EB9EE8656B60D316B38849DA4216C39605D32F2E61EBAA162AE241A032968EBC51A04D85DD09D5F90E8D1B91FA4D58D9DC5D40FD63D0F91E184454BEBEC9CE6EB7D79BE9FF403FD2CB0005A3683D07D2C6450B1187EF22C715F39D130B711F5A45ABD51B2986821CA63BA4D274B780143AC8B9BD80F58397110C199235E9B17396AC5A8B7AF9CA9924EADE9B59BAB01304028AA1F9927639AE9CB05EE9A7CF3359DABB62FC224CF56099C8BA7509F59847F1A7379C7A620BBBE26C89A63DE5CE0EA25CB0FD0C7AC87FB03F23BE54DA0C1B09B5649974C8F8A41AB2AAD66E0C2896B6E3DB98327378F1F2E772ACF299FEF024C9BE8A523288C91C2E9D1F6F0D96B9043A968324B8903B50A484BA7EEBCE5D90B4CC8259BA9D7CFE2434446EFE3D8B6AE2C2419C9A32FA0D42822189217A031B2DC58C7D36720A8EC9FBC7BA0D4A6A5FDC4E8278EB9B49B415001265375DB6CE2E953CD8153896E7E9428D39A874E80AA555B6B9383B32EA3C0083D2847E3F40E648A973F582FCE8C89C0B1C4779322FAE9D6567233F761321F2B581F76E3073C3D353C995A06FA9312F0B6E6EFF3E7984D99983FABD835A1980CC006724D08F7C0A7703B686C9B8FE53050534CE0AB3587C5B4A2AD225AA2B36D646FEB483C27DFA2ADF5C16DE133CC08FA5170DC122E4CF1185344BF4611EB2D25150F2A06C009DF968FF861965451369F5CCB2CCE6393DC4D6C0AB9006B53B1B88127D7F9FA507929EDB11DC9400D900A19FB81D054000D14A1E29415EAB9049C32DD5B3C555E75CDFE40DDFCD84FE29E3A8EFE688E0308E775E363AC5B01B3C14E4A3862D9763563CA4A5EF5D83C59B516864F31AEC92D2561EC941E902D3E6DDBC96469304C1BC927F6B42CBC9678841F599446F320E32F944DA1A12178FCED25AE0EE4BBE0CEEDD4D58C950F737A22765BBEAC6737258BE96555EFF37AD579C979647E0374DE3A85B288CC15293D75651DDC6853BA028D41515A5C833271A2DA17EF3F1317878E9A50034FA39603951E4EE82DE46B7555BB16D59BA38F3FCABB60E99A206AC5EED3FD8F83A8041065FCD86BF50A4D410BF8B0CFF79B93FD10C1F6BD1C4A61F0214FF99FC4E7AC4A7A218F787F2ACA9EA1A0452AD174B011911CE535EA6AC273EA16E8907791305A38173DBD8767E50AE4047604F6062906AAC57BB9EE4E63558A210CC9F6F19F3B74BB5F96FA454D098BD631CF3196063F506A8BE10BA4915B1A1B2C8CEBC307636CDF529F04E2EEC1E508E81244593BF413F678D281C49106086BBD33247D984634425681717EAF4EC541E174137A0A49BA9DC45BC4DC39BBD44BCC16DF3B47E04F8CBBF46533BA5E1258CEC77120692C8BB7C97035D8A4E2C8EB6B5E88E7847D90FA85F25D5BE839308AD8248DA2BC71FD11ACD271AA7978188C3876B841ECF3AFF2F769BF4D393EEC7A2FD30DEF2954105D0AD6A892F9C6C450C3D77174210E744455BBDBE9E27027D9A1E56B88520DAB29A8CC83A7D8A4EF3A379E1793FDA2C5C6F5DFF49296FD8D45BE0802352819250C37AB412F37B3DDA5E1D7E2B982CCFB5E19E5E35C247AD2E65908AD62F0BF960C556A5F90486E3930128ED6AEF62DCB6473CD4B6AE01FF8E14ACEFD49F9C0A7A761D04A7B73FAAE9FB7BC0
Squeezed = 19FEB44AC0ED78DE2A901DB2DE5C2E33004BFD42C8FC4F7417D55B9B5B6418D29B4DCB3B5BE53FC38ABC867EBC93F0DAC4A4E94A87CCF164026A116E761CECBD59F95C5A7467D4B631133C7300DB83AA383D578F0212DB507EECAFF96353536E2372C6149A5F25C5F3780CC96F8B3A9BB6C22DB99014CB3C0EE0ED36D782F752A5F16FBF93CF6653FC65A32E280FFB644EF986ABBA806C1E40AA003D1D937DF50D154F96AD3942932BD2C5B51EF702EDE187D2363E460F5E71923ED5254E36FEC6DFFB9BD83325FBB5E8ABE99E779304F4D9C09BE0D590FDC163847BB066F7664536202F013F7C0193371A60CC03193E0366000CC0AE5BA713FE64592D9884BCE6E2063B247E04BCF00CEAB80B98FFE7E048B56823F42C71AE931F9308D70F2475CDDEF9C11087F7227CCA5BDCDE266D1CB16D76E78F0E993B834828ADEEB73D392C1565FE4ECEDFAE88C91848AFBD82EB6A050FC7514ED1705788CB1D2AB9F5342983B18D3AA0DB1BFBB83196461C35E0AF07FBDD8C76559C537907300866B6B875EF819E21C831C17111C83940DE07DF35E8E0926BBC94EA9FD1126E56561B60899A7598412915B399BD5EEA0343F8034388C79BAD8E22E2765F9276EDA98CF3019AA23922A647392AA9A1CF67AEEC9FC001B10B377743DA38E33158B68F0FF8E8D4994DC99CD8DE39B5F6AC988B698E4193CEB8E8AEF727D9C97229C88393
Len = 14018
Msg = 717E0A1C7678231002554537C126AE3B10458103B2573352D0B993F62C5D62F968BF2D3C8C5FC82F0D47A57DC9131F9505BC9E8483DDE99FF7BB14C0186FFD0BD089AE2C4761DCF3FA2A6ABBB874E345831D0DD6CA8E564580A9F7A7821BD81B0CAB59253221ED05D5820936204133E6121301771DA58C534E56CEA6E4D3DD6FF33894AB9B6339985DCE75104AAAC3822D1D333FF9B0DB598C3822BF7D40E4A0ED2CDAA3B2BFD4D853C1EC416720842039A421EDD3685F5DE9B6ACE8F9C1BAFAAB5046412C5B346EFF43E82CE704713E87E848B7E01BD8CEA848E391C5E7C14FE889BDDFC9BD3D7CDD0DA6B985C9037757B664B1BA42D1056C7B72BD5B4E68C22C54056A52DE95AFB10CA9CD19BB4E010FCA7F44783BFF78D36A4C54F4AE522A02F8A1A975970C53D83E7D2FAE5CA29F66CC3F3E28173AA8B222F3BA994FFB12E686CC9BF6AFB400F43ECD99A82A83F7FE80C70473B336074E4DB0A85E8CA4988B1C23A5DF410777163617BA76E652D29D6977360EED4BC86CF161C9A8F53E8C8D12C6A154EDF0AD8FD79238E5B252269E6E9D859B1F45B74B664D501885BB8FFCF12CFEBC040BC9DB84182522E3A295C9B77E11892F4ACD9F5A58CF1036C8DD658FF70B873564B4C43030AC08E70ECCA263E2504682D2F7C6CA2D33753111840BFBFE7EAA413D39293353C10AA111F84AD0B4553864E09037F5E620E09993C9A4EA4229E26C89864DD0A68ED78ACDA7DBEBDA624467F0C9B4A6BE1628CFFC5730A46FB36DE4E31289A352A30F5EB7D932A65891778366D7909F07DA39FDF9FFB9D66DBB74F9C5A0802C8DDC664AA743E13A07A16C75C4C49EA4981B948F5D89C5EF13E54431EE6B1B04454E487E7FEBA505C23CE7CC0BA6923B60BC3331776ECCF70F693FFD707B50F5D8831E807674FBE93D2C21C14DEB45005A120E4684E00555941C578E35854AF059B510938CFA3B72A546001300BB7002BFDEBE0C2AD03F41E3B750E39E7E23EC3C47F7CB4D4644A0AFB05531AD04403A5ED01258243CA36E5343C60931D9C968B7DA0796B5CC89CEB0E3092097B35FD7A3ED65CAF28FCCA6316ED17E3BB0B704FA62313E4146838B2E3A91268CE3346B0AAEE4B75B741499E0FBC9FC68AEBDEC57D874B1E43DBBD44E1E220060824546716D175BE59E9FEEA7CEDA245F6E2BC95C2261FE5247D9E74320DBFB8DDDC8320867DDE7D9602C342214BADC8EC62BF62D69B8631C34F5F553FBF9B23A58A5073FB57DF737775872F4F8FF1EF42742DEAFA3611DD5A5454D8B049DFCD1BC490B28C19C04911D7E853CCB0A2990D40BDE4538AE284074874C8F5F0F33254113807CF0C29DDAB2AB8AF49A608C12B1962459D4883CED9AEA2281387167165772B84B73FFC0499AEB290AF8474ABA19627A08C829C0EE77A10C79EEC0E53D6FDA2C91AE2273F4CC0ED30A56C6224F97E51E73748088D9876A7EBC1D53E4DB6BD12BD0235BE633E68608367C28A1D33527B8E3386A48F3A792B794EF1F1FD00F40AA1AE5F116E0F1490123F673801D54FD3BEC0AA39197595E186412BDFE9763DD7D28229040B3E1E9C200CDA380871FB0B667057FD757A6EEFB2634B99B0121E03D0C1A6709E962EC75CE989194DDAFD6C922EF135B62D1388778C826C52AB801D320B82EF2F28AB087C16C479D293CB2056CCA6443B003067CA63BB2B50B0283334914DC932961A66902FEE8FC0BA63BAD61377861704F18A092DF81E35CC798BCE290E582C82C567D2DA3823937281207C92F0988AFD8D263AE5AA725843AD899010A542D0C53284A06672C8AEA4A157D31C0324039723F88951976B028043C3C527784AA81899F40434B7ED27DA8159D0D4A5ED51880622491223096AEB105245FB184431F8D2633B32B9B3259CB8AE752970CC143ADA3611439975989F304C092C95E31CD5884E7DDC7F30C9082A1F6088B1AFE8E6FBAC8BD1195D296D0650F41A4BA16912951911331D442970FD2E93F1122B3A4A22378B5BAD32B55909E87A5AC456AA6DF80AC77BE0DCBAE8A8DC7563EA15C107CC0726204E998442684883635EA520F99C037F53702CBD50573B0715026FE3F12A8BA6F0C9483963B3CCF94107C835C80BEE535B45846DF707EDCEC05EEA5B66FC510C055B0DE7D76300A4276093F2E91A42DACA9F519C78006C1D26AB13AFB744176A6681402A4B2F457F1B75BD9B7CBEA48BF761C5253B72F5BB13F0E51841B385F2E670363993BA13FD36B13D6B9FE99AD69A8765F23D5E6EBB3CEFD8F8594474B83B32E5C930D4CDA829531417A95F7239D1B6E4F96308F0379D9E43912B8EDD022787984AF49E4EBAE62665A11E6DDD101BA2DBDC0E13A6B4A84A97BB8AAFEFA81508AE243BD61A17D78C68A7CD68835EDEF801F85DE6A8C8A1D2D7C9F07D8A3AC7FDBA0EB97BFEA85DB592FE67DA1A9C2B6CEEA9798EC08FC911D7455E3B6D8E6BA6D61CAE2C0
Squeezed = 1187892F24F3B2B21828593E8C184977FAF2E00DDE3B5A01C41D961E9D57A09418D4BE40F0BE8A0792F22E2EA8BD355D8DD9471A093CF68007D6B530259AE3C7327DBEECF5FDE806B2AB41312A38FE7BDDA43C991EA4799ED8DFB103D9D07173193C6EB3E8FB2244B6B3BF167D6BC05D92A05FBC982B4E08FAF0196D0186E6C7DDB04384D2FDDFBB1B9B1F76A1855A18B28E18AF2AF0D37376BEBDD4D36946C96FE022F52C4F120B167500B28C484BD9C724CE8D20118DB12C2F73672F05A58C63A40EDFDA5B8CEEFBF51C7B4352F5AD7CF72F745FA90893D21E2BD6C729AA88A15C1994095B4D175732573BDCB7CC30459CAE73D0D681AC1584E4ED5509AD110052024F5D6FB7B7FF00E717A78A3C36E740EF78847FAE3A10152177B767492C9A9CBD09147F420146C506B3A8F81B1C649F60F19923418E6124392143B02E54BD5A1850A61BFF5989CA2D7BCE5B22CF741D2E3782416E1386825B79BBF5DCFB5B64BAFC31EC7B8838FA9B934328A6ED1F32913B19BBDBA43A6D56F6FF5F5316EAB17926FD64A7CB23C91E5E5E0469A2E87F5B406B219F9F468D213FC0A2031687DEB3892D6B7FB961CE156DF20E152E44CE24DA260D64842500E7A402F97C75182048334B112FCF43BC3ECA8BDB5E053D9EDBE5E4A726A1396E8ABC025F6101351D147FD727D53FC35F723CCEC82EFCFFFD8C6EC61A470F3EDCF66B1485321D
Len = 14081
